2280,Grace Albert,gracealbert@utec.edu,8,Ingenieria electronica,202311820
2281,Kasimir Sargent,kasimirsargent@utec.edu,6,Ingenieria mecanica,202385241
2282,Jaquelyn Carrillo,jaquelyncarrillo@utec.edu,10,Ingenieria de la energia,202394659
2283,Octavia Whitaker,octaviawhitaker@utec.edu,9,Administracion de negocios,202371719
2284,Maxine Carlson,maxinecarlson3071@utec.edu,4,Ingenieria ambiental,202287165
2285,Alan Blankenship,alanblankenship8293@utec.edu,3,Ingenieria civil,202166228
2286,Herman Acevedo,hermanacevedo5359@utec.edu,6,Bioingenieria,202279432
2287,Lareina Rice,lareinarice3029@utec.edu,1,Administracion de negocios,202133363
2288,Rajah Fox,rajahfox@utec.edu,8,DS,202265119
2289,Matthew Lane,matthewlane@utec.edu,9,DS,202172200
2290,Roary Holman,roaryholman@utec.edu,10,Bioingenieria,202285772
2291,Ocean Tran,oceantran7150@utec.edu,5,Administracion de negocios,202216431
2292,Tucker Mclaughlin,tuckermclaughlin9991@utec.edu,10,DS,202214296
2293,Ivor Butler,ivorbutler4135@utec.edu,2,CS,202256014
2294,Herrod Franklin,herrodfranklin@utec.edu,9,Ingenieria civil,202172203
2295,Dorian Hernandez,dorianhernandez6796@utec.edu,7,Ingenieria mecanica,202389755
2296,Sonia Beard,soniabeard4030@utec.edu,5,Ingenieria ambiental,202320714
2297,Rhoda Marshall,rhodamarshall3053@utec.edu,9,Bioingenieria,202129587
2298,Sage Humphrey,sagehumphrey@utec.edu,8,Ingenieria mecanica,202306998
2299,Minerva Carroll,minervacarroll798@utec.edu,9,Ingenieria de la energia,202180442
2300,Brittany Curtis,brittanycurtis@utec.edu,1,Ingenieria mecatronica,202244617
2301,Stone Sampson,stonesampson@utec.edu,9,Ingenieria electronica,202339955
2302,Hedwig Slater,hedwigslater@utec.edu,2,Ingenieria de la energia,202275394
2303,Donna Mccoy,donnamccoy@utec.edu,7,Administracion de negocios,202154994
2304,Ivana Le,ivanale5205@utec.edu,3,CS,202263332
2305,Selma Moore,selmamoore6829@utec.edu,3,Ingenieria quimica,202180249
2306,Nash Phillips,nashphillips9123@utec.edu,6,Administracion de negocios,202176136
2307,Josiah Nguyen,josiahnguyen3889@utec.edu,8,Ingenieria mecanica,202241632
2308,Hamish Barlow,hamishbarlow1012@utec.edu,1,Ingenieria ambiental,202114098
2309,Bryar Greer,bryargreer@utec.edu,6,Ingenieria mecatronica,202192216
2310,May Moses,maymoses32@utec.edu,1,Administracion de negocios,202113619
2311,Zorita Perez,zoritaperez7079@utec.edu,6,DS,202183292
2312,Orla Jordan,orlajordan@utec.edu,3,Ingenieria de la energia,202152155
2313,Kaye Ratliff,kayeratliff7129@utec.edu,6,Administracion de negocios,202242323
2314,Jared Stout,jaredstout@utec.edu,4,Ingenieria civil,202175275
2315,Mohammad Cobb,mohammadcobb9611@utec.edu,1,CS,202328448
2316,Jesse Crosby,jessecrosby4100@utec.edu,10,Ingenieria mecanica,202375395
2317,Nash Curtis,nashcurtis4594@utec.edu,7,Administracion de negocios,202346398
2318,Kareem Lane,kareemlane@utec.edu,6,Ingenieria mecatronica,202121333
2319,Jasmine Higgins,jasminehiggins3323@utec.edu,3,Ingenieria mecanica,202138994
2320,Adrian Underwood,adrianunderwood379@utec.edu,5,Ingenieria mecatronica,202362298
2321,Elton Cabrera,eltoncabrera@utec.edu,2,DS,202358958
2322,Samuel Walker,samuelwalker9966@utec.edu,9,Ingenieria mecanica,202145266
2323,Andrew Smith,andrewsmith@utec.edu,7,Ingenieria mecatronica,202394626
2324,Marcia Burris,marciaburris364@utec.edu,9,Ingenieria industrial,202365270
2325,Cody Mcintosh,codymcintosh3085@utec.edu,9,Administracion de negocios,202261435
2326,Shea Pena,sheapena@utec.edu,9,DS,202352980
2327,Teagan Garrett,teagangarrett@utec.edu,8,CS,202317536
2328,Teagan Foreman,teaganforeman5169@utec.edu,5,Ingenieria quimica,202251704
2329,Fletcher Cooke,fletchercooke@utec.edu,7,DS,202212823
2330,Rama Dunn,ramadunn@utec.edu,8,Ingenieria electronica,202267483
2331,Seth Hubbard,sethhubbard@utec.edu,7,Ingenieria mecatronica,202206823
2332,Chantale Conrad,chantaleconrad@utec.edu,4,CS,202305594
2333,Malcolm Stout,malcolmstout@utec.edu,1,Ingenieria quimica,202297479
2334,Olivia Bartlett,oliviabartlett7810@utec.edu,8,Administracion de negocios,202295595
2335,Garth Colon,garthcolon4261@utec.edu,9,Ingenieria electronica,202390294
2336,Hayfa Powell,hayfapowell@utec.edu,7,Ingenieria de la energia,202269094
2337,Camille Beasley,camillebeasley@utec.edu,7,DS,202285286
2338,Merrill Juarez,merrilljuarez1953@utec.edu,2,Ingenieria de la energia,202150681
2339,Lynn Strickland,lynnstrickland6777@utec.edu,2,Administracion de negocios,202231463
2340,Kareem Hardin,kareemhardin730@utec.edu,1,Ingenieria electronica,202284737
2341,Hermione Powell,hermionepowell5268@utec.edu,3,Ingenieria mecatronica,202260087
2342,Irene Branch,irenebranch@utec.edu,9,Ingenieria mecatronica,202128925
2343,Sierra Ellis,sierraellis4857@utec.edu,10,Ingenieria civil,202275215
2344,Alec Ramos,alecramos7597@utec.edu,6,Administracion de negocios,202171111
2345,Eagan Reid,eaganreid5633@utec.edu,2,Ingenieria electronica,202206995
2346,Bianca Palmer,biancapalmer@utec.edu,9,Ingenieria electronica,202247702
2347,Fletcher Davidson,fletcherdavidson@utec.edu,2,Ingenieria industrial,202309948
2348,Willa Murray,willamurray5811@utec.edu,7,Ingenieria electronica,202236230
2349,Tara Pate,tarapate@utec.edu,7,Ingenieria electronica,202177506
2350,Georgia Collier,georgiacollier9624@utec.edu,5,Ingenieria civil,202296840
2351,Aaron Daugherty,aarondaugherty5838@utec.edu,3,DS,202315568
2352,Keiko Burt,keikoburt2504@utec.edu,6,Administracion de negocios,202224501
2353,Gannon O'donnell,gannonodonnell4987@utec.edu,8,CS,202181341
2354,Tashya Pugh,tashyapugh2233@utec.edu,9,Ingenieria electronica,202267447
2355,Shafira Lynch,shafiralynch8807@utec.edu,6,Ingenieria mecanica,202311921
2356,Yasir Lancaster,yasirlancaster684@utec.edu,5,Ingenieria mecatronica,202336542
2357,Selma Gilbert,selmagilbert@utec.edu,6,Ingenieria civil,202126465
2358,Justine Fitzpatrick,justinefitzpatrick1727@utec.edu,9,Administracion de negocios,202179816
2359,Jacqueline Knox,jacquelineknox8253@utec.edu,7,Ingenieria quimica,202354611
2360,Nathaniel Hensley,nathanielhensley5464@utec.edu,8,CS,202251689
2361,Brandon Best,brandonbest@utec.edu,5,Administracion de negocios,202135669
2362,Emerald Workman,emeraldworkman8375@utec.edu,10,Ingenieria de la energia,202172755
2363,Octavia Jacobson,octaviajacobson4476@utec.edu,4,Ingenieria electronica,202200695
2364,Stacey Bruce,staceybruce9976@utec.edu,4,Ingenieria mecatronica,202295540
2365,Lionel Brooks,lionelbrooks3102@utec.edu,4,Bioingenieria,202108430
2366,Giselle Logan,gisellelogan@utec.edu,7,Administracion de negocios,202246970
2367,Rana Wilkinson,ranawilkinson4472@utec.edu,4,Ingenieria mecanica,202147164
2368,Lysandra Nelson,lysandranelson@utec.edu,4,Ingenieria civil,202268389
2369,Benedict Weber,benedictweber@utec.edu,2,Ingenieria mecatronica,202312533
2370,Oren Britt,orenbritt3910@utec.edu,2,Ingenieria ambiental,202153607
2371,Sheila Jordan,sheilajordan@utec.edu,1,DS,202317245
2372,Bethany Torres,bethanytorres2570@utec.edu,2,Ingenieria civil,202314715
2373,Griffith Mccarty,griffithmccarty3123@utec.edu,9,CS,202332872
2374,Michael Baker,michaelbaker@utec.edu,6,Administracion de negocios,202189733
2375,Vera Cherry,veracherry2920@utec.edu,6,Ingenieria quimica,202199051
2376,Lavinia Foreman,laviniaforeman8657@utec.edu,8,Ingenieria quimica,202151228
2377,Malcolm Mueller,malcolmmueller@utec.edu,2,Bioingenieria,202395006
2378,Trevor Vincent,trevorvincent8324@utec.edu,2,Ingenieria electronica,202344648
2379,Harding Cortez,hardingcortez8452@utec.edu,5,Ingenieria de la energia,202227211
2380,Phoebe Branch,phoebebranch9869@utec.edu,2,Ingenieria civil,202389496
2381,Avram O'Neill,avramoneill1507@utec.edu,10,Ingenieria de la energia,202384342
2382,Edan Whitley,edanwhitley7601@utec.edu,3,Bioingenieria,202265196
2383,Hiram Berger,hiramberger6037@utec.edu,2,CS,202186507
2384,Abigail Conway,abigailconway6640@utec.edu,3,Ingenieria mecanica,202255605
2385,Silas Rosario,silasrosario4535@utec.edu,4,Ingenieria mecanica,202159654
2386,Francis Campos,franciscampos3644@utec.edu,10,Ingenieria mecatronica,202305700
2387,Florence Kent,florencekent9949@utec.edu,8,Ingenieria civil,202178559
2388,Brendan Mcfarland,brendanmcfarland@utec.edu,2,DS,202284795
2389,Amanda Ayers,amandaayers6119@utec.edu,7,Ingenieria industrial,202396920
2390,Rhoda Vasquez,rhodavasquez@utec.edu,5,CS,202241372
2391,Faith Landry,faithlandry8595@utec.edu,3,Bioingenieria,202395308
2392,Ivy Bauer,ivybauer@utec.edu,7,Ingenieria industrial,202337763
2393,Vernon Valentine,vernonvalentine@utec.edu,6,Ingenieria industrial,202318055
2394,Odessa Haney,odessahaney9556@utec.edu,2,Ingenieria civil,202184959
2395,Hadassah Alford,hadassahalford1194@utec.edu,7,DS,202133702
2396,Mercedes Malone,mercedesmalone8136@utec.edu,7,Ingenieria ambiental,202113168
2397,Lila Macias,lilamacias8198@utec.edu,5,Ingenieria de la energia,202198440
2398,Maryam Lynch,maryamlynch@utec.edu,5,Ingenieria mecanica,202366208
2399,Neville Fernandez,nevillefernandez@utec.edu,2,Ingenieria electronica,202217440
2400,Kaseem Sharp,kaseemsharp@utec.edu,3,Ingenieria ambiental,202126958
2401,Vladimir Meyers,vladimirmeyers3893@utec.edu,3,Bioingenieria,202278315
2402,Zachery Arnold,zacheryarnold@utec.edu,4,Ingenieria de la energia,202137673
2403,Moana Hester,moanahester566@utec.edu,4,Ingenieria industrial,202375902
2404,Alexa Mitchell,alexamitchell@utec.edu,8,CS,202343907
2405,Otto Weeks,ottoweeks8100@utec.edu,2,Ingenieria industrial,202287731
2406,Quinlan Graves,quinlangraves@utec.edu,7,Ingenieria de la energia,202191939
2407,Acton Kaufman,actonkaufman@utec.edu,2,Ingenieria ambiental,202269748
2408,Caesar Dennis,caesardennis8241@utec.edu,2,Ingenieria electronica,202227614
2409,September Cobb,septembercobb@utec.edu,1,DS,202302744
2410,Magee Schmidt,mageeschmidt8463@utec.edu,6,Ingenieria mecatronica,202376307
2411,Meredith Jensen,meredithjensen@utec.edu,5,Ingenieria civil,202345364
2412,Ingrid James,ingridjames@utec.edu,5,Bioingenieria,202255329
2413,Imani Henson,imanihenson@utec.edu,4,Ingenieria industrial,202271358
2414,Armand Long,armandlong@utec.edu,4,Ingenieria ambiental,202363592
2415,Denton Sanford,dentonsanford@utec.edu,5,Ingenieria electronica,202200056
2416,Natalie Morrow,nataliemorrow@utec.edu,4,Ingenieria industrial,202375549
2417,Donovan Donaldson,donovandonaldson@utec.edu,6,CS,202217088
2418,Andrew Malone,andrewmalone320@utec.edu,6,Ingenieria electronica,202351650
2419,Bryar Kerr,bryarkerr4289@utec.edu,2,Ingenieria ambiental,202305018
2420,Hollee Matthews,holleematthews3287@utec.edu,2,Ingenieria ambiental,202256022
2421,Tucker Oliver,tuckeroliver@utec.edu,7,Bioingenieria,202297671
2422,Ahmed Russo,ahmedrusso@utec.edu,7,Ingenieria ambiental,202152435
2423,Colin Romero,colinromero@utec.edu,2,Ingenieria mecanica,202377333
2424,Carter Graves,cartergraves@utec.edu,5,CS,202215846
2425,Donna Barlow,donnabarlow@utec.edu,7,DS,202204179
2426,Philip Cotton,philipcotton2639@utec.edu,6,Ingenieria de la energia,202260155
2427,Brooke Mckinney,brookemckinney7974@utec.edu,8,Ingenieria civil,202329793
2428,Unity Prince,unityprince1653@utec.edu,9,Ingenieria de la energia,202234635
2429,Kevin Webster,kevinwebster9754@utec.edu,8,Ingenieria mecanica,202219492
2430,Skyler Schmidt,skylerschmidt2687@utec.edu,5,DS,202284487
2431,Ivan Mcpherson,ivanmcpherson5853@utec.edu,8,Ingenieria mecatronica,202114225
2432,Jenna Holden,jennaholden5752@utec.edu,8,Ingenieria electronica,202223800
2433,Ethan Barton,ethanbarton@utec.edu,6,Ingenieria quimica,202344826
2434,Penelope York,penelopeyork7673@utec.edu,2,Ingenieria mecatronica,202274032
2435,Phyllis Pugh,phyllispugh681@utec.edu,9,Ingenieria electronica,202112453
2436,Mollie Stanton,molliestanton@utec.edu,9,Ingenieria quimica,202333911
2437,Moses Solis,mosessolis@utec.edu,1,Bioingenieria,202393328
2438,Brynne Nash,brynnenash1160@utec.edu,4,Ingenieria de la energia,202286545
2439,Lane Romero,laneromero@utec.edu,6,CS,202108395
2440,Ross Pena,rosspena@utec.edu,4,DS,202362755
2441,Urielle Hobbs,uriellehobbs@utec.edu,5,Ingenieria quimica,202322602
2442,Gil Lyons,gillyons2350@utec.edu,5,Administracion de negocios,202252369
2443,Chloe Knowles,chloeknowles@utec.edu,6,Ingenieria quimica,202340863
2444,Ahmed Kerr,ahmedkerr@utec.edu,10,Ingenieria mecanica,202391090
2445,Griffith Wilkins,griffithwilkins4958@utec.edu,4,Ingenieria mecanica,202384013
2446,Shad Ashley,shadashley9878@utec.edu,6,Bioingenieria,202310422
2447,Cedric English,cedricenglish@utec.edu,5,Ingenieria electronica,202258470
2448,Maisie Moses,maisiemoses@utec.edu,3,Ingenieria electronica,202309703
2449,Cameron Sharp,cameronsharp@utec.edu,9,Bioingenieria,202160755
2450,Blaze Mack,blazemack5522@utec.edu,9,Ingenieria ambiental,202150104
2451,Hayden Robles,haydenrobles@utec.edu,5,Bioingenieria,202284123
2452,Lee Hanson,leehanson2332@utec.edu,3,Ingenieria quimica,202225049
2453,Jack Rosario,jackrosario@utec.edu,6,Bioingenieria,202357750
2454,Beatrice Bolton,beatricebolton@utec.edu,8,Ingenieria mecatronica,202182581
2455,Hillary Oneal,hillaryoneal778@utec.edu,10,Administracion de negocios,202228742
2456,Brian Villarreal,brianvillarreal2964@utec.edu,9,Ingenieria mecatronica,202267465
2457,Kasper Wilkinson,kasperwilkinson5253@utec.edu,1,Administracion de negocios,202167770
2458,Carson Trujillo,carsontrujillo5029@utec.edu,4,Ingenieria mecanica,202295578
2459,Yetta Wilkerson,yettawilkerson4437@utec.edu,5,DS,202394401
2460,Benedict Byers,benedictbyers336@utec.edu,7,Ingenieria mecatronica,202255105
2461,Christopher Kidd,christopherkidd7431@utec.edu,2,Ingenieria mecatronica,202398191
2462,Yardley Armstrong,yardleyarmstrong@utec.edu,4,DS,202187362
2463,Cody Lancaster,codylancaster4624@utec.edu,7,DS,202224547
2464,Kameko Bright,kamekobright@utec.edu,6,Ingenieria ambiental,202385367
2465,Althea Gould,altheagould1356@utec.edu,2,Ingenieria ambiental,202399931
2466,Sheila Mcdonald,sheilamcdonald6177@utec.edu,7,Ingenieria industrial,202396388
2467,Kyla Mcintyre,kylamcintyre@utec.edu,10,Ingenieria quimica,202151395
2468,TaShya Kim,tashyakim2098@utec.edu,10,Ingenieria industrial,202155565
2469,Marshall Clark,marshallclark6220@utec.edu,10,Administracion de negocios,202169967
2470,Alice Mays,alicemays6664@utec.edu,8,Bioingenieria,202386264
2471,Maya Dominguez,mayadominguez@utec.edu,7,Ingenieria ambiental,202216503
2472,Jeanette Warren,jeanettewarren3743@utec.edu,9,Bioingenieria,202189368
2473,Herman Byrd,hermanbyrd@utec.edu,4,Ingenieria ambiental,202159946
2474,Reed Clark,reedclark3254@utec.edu,2,DS,202393453
2475,Grant Booth,grantbooth3230@utec.edu,8,Ingenieria ambiental,202223957
2476,Alan Chavez,alanchavez5969@utec.edu,4,Ingenieria civil,202336973
2477,Quinn Potter,quinnpotter4103@utec.edu,3,Bioingenieria,202152644
2478,Janna Chen,jannachen9585@utec.edu,8,CS,202356317
2479,Priscilla Mcbride,priscillamcbride@utec.edu,10,Ingenieria mecatronica,202392930
2480,Chloe Burks,chloeburks3159@utec.edu,6,CS,202256979
2481,Russell Becker,russellbecker@utec.edu,4,CS,202177960
2482,Aidan Davenport,aidandavenport@utec.edu,6,Bioingenieria,202156280
2483,Rafael Harding,rafaelharding@utec.edu,2,Ingenieria de la energia,202395003
2484,Grant Serrano,grantserrano1580@utec.edu,8,Ingenieria de la energia,202109313
2485,Orli Lee,orlilee8358@utec.edu,3,Ingenieria civil,202298760
2486,Tanek Warner,tanekwarner@utec.edu,9,Ingenieria ambiental,202368209
2487,Acton Fischer,actonfischer9292@utec.edu,8,Ingenieria quimica,202234594
2488,Nevada Rollins,nevadarollins@utec.edu,1,Ingenieria mecanica,202388540
2489,Clio Horton,cliohorton6773@utec.edu,9,Ingenieria quimica,202157152
2490,Ira Garrison,iragarrison4133@utec.edu,9,DS,202264574
2491,Flynn Nixon,flynnnixon@utec.edu,2,Ingenieria mecatronica,202281114
2492,Raven England,ravenengland5774@utec.edu,5,Ingenieria mecanica,202365438
2493,Cheryl Preston,cherylpreston@utec.edu,9,Ingenieria civil,202243949
2494,Teegan Hamilton,teeganhamilton853@utec.edu,9,Ingenieria mecanica,202163125
2495,Matthew Camacho,matthewcamacho256@utec.edu,4,Ingenieria mecanica,202307686
2496,Clinton Dale,clintondale@utec.edu,2,Ingenieria industrial,202276047
2497,Jael Mullins,jaelmullins3803@utec.edu,6,Ingenieria civil,202293423
2498,Cole Lynch,colelynch@utec.edu,2,Ingenieria industrial,202332117
2499,Joan Stanton,joanstanton@utec.edu,10,Ingenieria quimica,202247966
2500,Eleanor Leblanc,eleanorleblanc@utec.edu,7,DS,202122151
2501,Donovan Carter,donovancarter8589@utec.edu,1,Ingenieria mecatronica,202179116
2502,Hop Prince,hopprince@utec.edu,10,Ingenieria quimica,202124687
2503,Frances Landry,franceslandry@utec.edu,2,Ingenieria ambiental,202188167
2504,Jael Cross,jaelcross@utec.edu,10,Bioingenieria,202356166
2505,Rebekah Kane,rebekahkane4727@utec.edu,2,Ingenieria de la energia,202215507
2506,Joseph Leach,josephleach5645@utec.edu,7,Administracion de negocios,202196644
2507,Aurora Mckee,auroramckee@utec.edu,9,Ingenieria ambiental,202332421
2508,Brennan James,brennanjames7356@utec.edu,2,Administracion de negocios,202201229
2509,Jaquelyn Griffin,jaquelyngriffin3117@utec.edu,3,CS,202145977
2510,Brett Hoover,bretthoover7219@utec.edu,5,Ingenieria civil,202145860
2511,Cyrus Velasquez,cyrusvelasquez@utec.edu,3,Ingenieria ambiental,202155610
2512,Kelsie Shelton,kelsieshelton6674@utec.edu,3,Ingenieria mecanica,202221569
2513,Silas Abbott,silasabbott@utec.edu,1,Ingenieria mecatronica,202279615
2514,Darryl Flowers,darrylflowers@utec.edu,2,Ingenieria quimica,202223949
2515,Tiger Hunt,tigerhunt@utec.edu,3,CS,202388771
2516,Cally Bridges,callybridges7742@utec.edu,6,Administracion de negocios,202345075
2517,Indigo Sexton,indigosexton@utec.edu,3,Bioingenieria,202142430
2518,Ingrid Hensley,ingridhensley@utec.edu,7,Ingenieria electronica,202373330
2519,Frances Mercer,francesmercer1234@utec.edu,9,Ingenieria mecatronica,202171657
2520,Carter Burns,carterburns@utec.edu,3,Ingenieria industrial,202181389
2521,Reese Mcbride,reesemcbride527@utec.edu,1,Ingenieria mecatronica,202179811
2522,Leila Sims,leilasims@utec.edu,4,Ingenieria industrial,202118868
2523,Macy Lee,macylee@utec.edu,8,Bioingenieria,202158097
2524,Myra Austin,myraaustin@utec.edu,7,Administracion de negocios,202268263
2525,Pandora Norton,pandoranorton@utec.edu,8,Ingenieria de la energia,202219244
2526,Judah Foley,judahfoley@utec.edu,9,Ingenieria mecatronica,202312414
2527,Seth Ellis,sethellis5481@utec.edu,9,Ingenieria quimica,202243829
2528,Bell Cross,bellcross846@utec.edu,9,CS,202132439
2529,Henry Leon,henryleon@utec.edu,9,Ingenieria ambiental,202235670
2530,Ignacia Orr,ignaciaorr3718@utec.edu,2,Ingenieria civil,202205296
2531,Savannah Melton,savannahmelton4155@utec.edu,9,Ingenieria industrial,202385815
2532,Isabella Wolfe,isabellawolfe2166@utec.edu,1,Ingenieria quimica,202347983
2533,Rebecca Benton,rebeccabenton2587@utec.edu,9,Ingenieria mecatronica,202355295
2534,Denton Zimmerman,dentonzimmerman6898@utec.edu,5,Bioingenieria,202371421
2535,Hyacinth Roberts,hyacinthroberts@utec.edu,6,CS,202219853
2536,Emmanuel Patton,emmanuelpatton431@utec.edu,6,Bioingenieria,202345451
2537,Dustin Vincent,dustinvincent@utec.edu,7,Ingenieria quimica,202136142
2538,Alec Stephenson,alecstephenson2431@utec.edu,5,Bioingenieria,202159873
2539,Amir Crane,amircrane7026@utec.edu,10,Ingenieria mecanica,202299155
2540,Adria Estrada,adriaestrada4653@utec.edu,3,CS,202221091
2541,Cherokee Stephens,cherokeestephens7382@utec.edu,2,Ingenieria de la energia,202197817
2542,Maxine Dudley,maxinedudley@utec.edu,7,Administracion de negocios,202326184
2543,Adele Kane,adelekane8501@utec.edu,7,Ingenieria mecanica,202199209
2544,Eliana Davidson,elianadavidson2221@utec.edu,8,Ingenieria electronica,202116317
2545,Lance Bush,lancebush@utec.edu,6,CS,202246389
2546,Jasper Randall,jasperrandall@utec.edu,10,Ingenieria civil,202390601
2547,Alfreda Beasley,alfredabeasley845@utec.edu,1,Ingenieria ambiental,202276327
2548,Zelda Suarez,zeldasuarez7784@utec.edu,6,Ingenieria electronica,202249790
2549,Lane Sparks,lanesparks@utec.edu,8,Ingenieria ambiental,202369077
2550,Derek Roach,derekroach@utec.edu,3,Ingenieria quimica,202167894
2551,Wylie Shepard,wylieshepard822@utec.edu,9,Ingenieria de la energia,202276782
2552,Octavius Pittman,octaviuspittman@utec.edu,10,Ingenieria quimica,202365295
2553,Hedy Warren,hedywarren@utec.edu,4,Ingenieria de la energia,202261850
2554,Flynn Bryant,flynnbryant1882@utec.edu,6,Ingenieria industrial,202333278
2555,Gemma Parsons,gemmaparsons7902@utec.edu,6,Ingenieria ambiental,202393303
2556,Jason Moran,jasonmoran1683@utec.edu,7,Ingenieria electronica,202319445
2557,Linda Puckett,lindapuckett@utec.edu,5,Ingenieria quimica,202188971
2558,Iris Maynard,irismaynard@utec.edu,8,DS,202104426
2559,Ignatius Mcneil,ignatiusmcneil584@utec.edu,7,Ingenieria de la energia,202227468
2560,Fuller Miranda,fullermiranda@utec.edu,3,Ingenieria electronica,202363394
2561,Oleg Richardson,olegrichardson@utec.edu,9,Ingenieria de la energia,202142003
2562,Alan House,alanhouse@utec.edu,6,Administracion de negocios,202100088
2563,Micah Knapp,micahknapp6708@utec.edu,8,Ingenieria industrial,202181748
2564,Calista Vaughn,calistavaughn7075@utec.edu,3,Ingenieria de la energia,202245309
2565,Camille Reed,camillereed5551@utec.edu,2,Ingenieria industrial,202320756
2566,Zachery Lee,zacherylee@utec.edu,3,DS,202124072
2567,Holmes Morgan,holmesmorgan@utec.edu,4,Administracion de negocios,202227108
2568,Rhoda Stevenson,rhodastevenson1282@utec.edu,6,Ingenieria de la energia,202362055
2569,Yoshi Ashley,yoshiashley171@utec.edu,2,Ingenieria quimica,202205728
2570,Jamalia Humphrey,jamaliahumphrey9053@utec.edu,3,CS,202209429
2571,Shelly Diaz,shellydiaz@utec.edu,5,Administracion de negocios,202179622
2572,Nina Reyes,ninareyes@utec.edu,9,Ingenieria de la energia,202130891
2573,Eric Tillman,erictillman@utec.edu,5,Ingenieria electronica,202183818
2574,Harding Carlson,hardingcarlson6960@utec.edu,4,Ingenieria quimica,202195011
2575,Kirestin Reid,kirestinreid@utec.edu,6,Administracion de negocios,202342716
2576,Ronan Henson,ronanhenson@utec.edu,6,Ingenieria ambiental,202269764
2577,Chantale Weiss,chantaleweiss5888@utec.edu,2,Ingenieria mecanica,202359782
2578,Kenneth Andrews,kennethandrews9698@utec.edu,4,Ingenieria mecanica,202206463
2579,Oscar Griffith,oscargriffith954@utec.edu,10,Ingenieria mecanica,202194379
2580,Finn Berry,finnberry8336@utec.edu,8,Administracion de negocios,202373066
2581,Jonah Johnson,jonahjohnson7123@utec.edu,2,Ingenieria mecatronica,202141621
2582,Ivan Briggs,ivanbriggs209@utec.edu,7,Ingenieria mecatronica,202165636
2583,Dara Mclean,daramclean3629@utec.edu,8,Ingenieria quimica,202349268
2584,Myles Blackwell,mylesblackwell@utec.edu,4,Ingenieria industrial,202166844
2585,Yolanda Carney,yolandacarney8710@utec.edu,9,Ingenieria mecanica,202114246
2586,Edward Brennan,edwardbrennan@utec.edu,3,Ingenieria civil,202317565
2587,Jamalia Bailey,jamaliabailey@utec.edu,1,Ingenieria mecanica,202250780
2588,Madaline Herman,madalineherman@utec.edu,1,Ingenieria quimica,202146473
2589,Ivan Rivas,ivanrivas1949@utec.edu,6,DS,202334471
2590,Zorita Nielsen,zoritanielsen4512@utec.edu,2,Ingenieria ambiental,202253115
2591,Helen Burch,helenburch6092@utec.edu,2,Bioingenieria,202343664
2592,Keegan Saunders,keegansaunders@utec.edu,3,Administracion de negocios,202193379
2593,Leo Glass,leoglass7456@utec.edu,4,Ingenieria ambiental,202319164
2594,Sonia Hyde,soniahyde@utec.edu,5,Bioingenieria,202312487
2595,Slade Lawson,sladelawson5937@utec.edu,7,Ingenieria ambiental,202334240
2596,Piper Albert,piperalbert@utec.edu,7,Ingenieria mecatronica,202391660
2597,Astra Adkins,astraadkins@utec.edu,2,Bioingenieria,202102585
2598,Margaret Peters,margaretpeters@utec.edu,9,Ingenieria mecanica,202227917
2599,Suki Knox,sukiknox2872@utec.edu,8,Ingenieria quimica,202227042
2600,Elvis Campbell,elviscampbell2907@utec.edu,7,DS,202106372
2601,Courtney Mccormick,courtneymccormick6614@utec.edu,1,Ingenieria ambiental,202282063
2602,Buckminster Horton,buckminsterhorton@utec.edu,6,Bioingenieria,202288528
2603,Lana Michael,lanamichael4874@utec.edu,3,Ingenieria civil,202145247
2604,Quon Chase,quonchase4234@utec.edu,9,Ingenieria mecatronica,202128897
2605,Virginia Wiggins,virginiawiggins@utec.edu,7,Ingenieria industrial,202385940
2606,Hammett Wolfe,hammettwolfe@utec.edu,2,Ingenieria electronica,202179173
2607,Cruz Erickson,cruzerickson@utec.edu,8,DS,202163188
2608,Constance Gregory,constancegregory@utec.edu,8,Ingenieria de la energia,202283773
2609,Zeph Villarreal,zephvillarreal1886@utec.edu,8,Ingenieria industrial,202294259
2610,Cameran Brown,cameranbrown1023@utec.edu,8,DS,202201475
2611,Hillary Leblanc,hillaryleblanc3364@utec.edu,10,Ingenieria ambiental,202197971
2612,Forrest Burgess,forrestburgess2901@utec.edu,2,Ingenieria ambiental,202213197
2613,Ryan Mckenzie,ryanmckenzie@utec.edu,1,Ingenieria mecatronica,202215188
2614,Nayda Delacruz,naydadelacruz5423@utec.edu,1,Ingenieria quimica,202279467
2615,Barrett Golden,barrettgolden@utec.edu,3,Ingenieria electronica,202290227
2616,Priscilla Grimes,priscillagrimes1835@utec.edu,7,Ingenieria civil,202229756
2617,Aaron Bryan,aaronbryan3536@utec.edu,4,CS,202225072
2618,Cooper Grimes,coopergrimes@utec.edu,3,Ingenieria quimica,202224434
2619,Fatima Poole,fatimapoole4984@utec.edu,4,Administracion de negocios,202303604
2620,Josiah Bates,josiahbates@utec.edu,9,Ingenieria electronica,202347257
2621,Courtney Whitney,courtneywhitney1922@utec.edu,7,Ingenieria de la energia,202290077
2622,Erica Poole,ericapoole6872@utec.edu,5,Administracion de negocios,202284042
2623,Xenos Bruce,xenosbruce7867@utec.edu,2,Ingenieria de la energia,202381729
2624,Minerva Cash,minervacash3189@utec.edu,4,Ingenieria mecatronica,202348254
